Date,Desktop/Delta,Desktop/Delta%,Android/Delta,Android/Delta%
2017-06-09,-14886051.142857134,-20.24861876890961,1399266.1428571427,18.779741837538023
2017-06-10,-14552815.285714284,-19.82231761990002,1399545.1428571427,18.828613387743413
2017-06-11,-14483367,-19.72521282678547,1403689.1428571427,18.904071010549586
2017-06-12,-14019066.714285716,-18.96815689111786,1386460,18.713359859875688
2017-06-13,-14063196.285714284,-19.09458756698095,1366928.4285714282,18.485145232576507
2017-06-14,-14583390.142857134,-19.895709132416677,1327141.2857142854,17.974713321364106
2017-06-15,-15602843,-21.573589514298416,1337826.8571428573,18.10951350151358
2017-06-16,-16101317.14285715,-22.405796452059036,1322943,17.977087689202147
2017-06-17,-16396030.285714284,-22.86253309649929,1279440.7142857136,17.425200468647052
2017-06-18,-16496269.142857134,-23.064825187049287,1250300.5714285718,17.05752165691897
2017-06-19,-16380095.285714298,-22.96077710720592,1230513.7142857146,16.820794210719566
2017-06-20,-16623174.285714298,-23.410987037393074,1205831,16.522383195904162
2017-06-21,-16593835.428571418,-23.452387337315123,1183864.1428571427,16.250331593438442
2017-06-22,-15749802.285714284,-22.082205019473392,1165691.4285714282,16.021434586596666
2017-06-23,-15627232,-21.93349072102141,1153406.8571428573,15.818374526208823
2017-06-24,-15410290.14285715,-21.676990171517797,1172725.7142857146,16.060835009328756
2017-06-25,-15436021.714285716,-21.74609594208181,1168402,15.990911934604343
2017-06-26,-16076326.714285716,-22.870135320075505,1161509.2857142854,15.886600843263915
2017-06-27,-16358941.428571418,-23.391777470202786,1152870.7142857146,15.748959390488492
2017-06-28,-16417009.85714285,-23.510917183980926,1157728.8571428573,15.79445806259711
2017-06-29,-16474617.714285716,-23.614989284935028,1159451.5714285718,15.800165972428367
2017-06-30,-16262693.428571418,-23.25688537962979,1205268.2857142854,16.370073714322345
2017-07-01,-15896799.714285716,-22.658803522886327,1238875.1428571427,16.77972370125142
2017-07-02,-15473509,-21.994324757007266,1266694,17.120176469426347
2017-07-03,-14908278.714285716,-21.12249566579071,1295948.2857142854,17.482236619990708
2017-07-04,-13949142.14285715,-19.869883108534676,1319987,17.807267768730263
2017-07-05,-13148281.428571433,-18.758259056492694,1331925.4285714282,17.966086938877368
2017-07-06,-12120570.285714284,-17.31723809751184,1328368,17.948988882855645
2017-07-07,-11373293.285714284,-16.279570462388936,1307108.1428571427,17.717628457040743
2017-07-08,-11256604.857142866,-16.158734805418508,1280224.5714285718,17.41179814273962
2017-07-09,-11198675.714285716,-16.105613726524652,1250652.1428571427,17.053883071871944
2017-07-10,-10779612.714285716,-15.43329349064822,1197571,16.391149394029764
2017-07-11,-11123072,-15.826184418793924,1071254.7142857146,14.880941383805672
